FULL_NAME,DRAFT_YEAR,RET_YEAR,SP,OLDHEAD,MIDDLE,MODERN,GP,PTS,REB,AST,STL,BLK,PPG,RPG,APG,SPG,BPG,FG_PCT,FG3_PCT,FT_PCT,RINGS,FMVP,MVP,ALL_NBA,ALL_STAR,ALL_DEF,ROTY,DPOY,HOF
Maurice Taylor,1997,2006,10,0,1,0,534,5889,2452.0,623,246,259,11.0,4.6,1.2,0.5,0.5,0.466,0.152,0.711,0,0,0,0,0,0,0,0,0
John Tresvant,1964,1972,9,1,0,0,559,5118,3546.0,806,0,0,9.2,6.3,1.4,0.0,0.0,0.451,0.0,0.693,0,0,0,0,0,0,0,0,0
Kyrylo Fesenko,2007,2011,5,0,0,1,135,305,269.0,40,19,53,2.3,2.0,0.3,0.1,0.4,0.496,0.0,0.41,0,0,0,0,0,0,0,0,0
Vern Gardner,1949,1951,3,1,0,0,151,1339,349.0,245,0,0,8.9,2.3,1.6,0.0,0.0,0.344,0.0,0.748,0,0,0,0,0,0,0,0,0
David Thompson,1976,1983,8,1,0,0,509,11264,1921.0,1631,0,0,22.1,3.8,3.2,0.0,0.0,0.504,0.0,0.778,0,0,0,2,4,0,0,0,1
James Edwards,1977,1995,19,1,0,0,1168,14862,6004.0,1499,0,0,12.7,5.1,1.3,0.0,0.0,0.495,0.0,0.698,3,0,0,0,0,0,0,0,0
Jason Williams,1998,2010,13,0,1,0,788,8266,1810.0,4611,933,60,10.5,2.3,5.9,1.2,0.1,0.398,0.327,0.813,1,0,0,0,0,0,0,0,0
Connie Hawkins,1969,1975,7,1,0,0,499,8233,3971.0,2052,0,0,16.5,8.0,4.1,0.0,0.0,0.467,0.0,0.785,0,0,0,1,4,0,0,0,1
Mitch McGary,2014,2015,2,0,0,1,52,227,183.0,17,17,18,4.4,3.5,0.3,0.3,0.3,0.527,0.0,0.58,0,0,0,0,0,0,0,0,0
Darrell Brown,1948,1948,1,1,0,0,3,4,,0,0,0,1.3,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0,0,0,0,0,0,0,0,0
Brian Cardinal,2000,2011,12,0,0,1,456,2108,1050.0,465,295,69,4.6,2.3,1.0,0.6,0.2,0.408,0.372,0.861,1,0,0,0,0,0,0,0,0
Mike O'Koren,1980,1987,8,0,1,0,407,3355,1391.0,856,311,89,8.2,3.4,2.1,0.8,0.2,0.49,0.271,0.651,0,0,0,0,0,0,0,0,0
Elgin Baylor,1958,1971,14,1,0,0,846,23149,11463.0,3650,0,0,27.4,13.5,4.3,0.0,0.0,0.431,0.0,0.78,0,0,0,10,11,0,1,0,1
Eric Money,1974,1979,6,1,0,0,425,5211,894.0,1623,0,0,12.3,2.1,3.8,0.0,0.0,0.494,0.0,0.748,0,0,0,0,0,0,0,0,0
Dave Johnson,1992,1993,2,0,1,0,59,204,64.0,17,12,1,3.5,1.1,0.3,0.2,0.0,0.365,0.2,0.662,0,0,0,0,0,0,0,0,0
Gary Grant,1988,2000,13,0,1,0,552,4368,1283.0,3013,821,69,7.9,2.3,5.5,1.5,0.1,0.45,0.278,0.776,0,0,0,0,0,0,0,0,0
Gary Brokaw,1974,1977,4,1,0,0,241,1928,407.0,715,0,0,8.0,1.7,3.0,0.0,0.0,0.446,0.0,0.713,0,0,0,0,0,0,0,0,0
Mark Acres,1987,1992,6,0,1,0,375,1343,1525.0,180,137,104,3.6,4.1,0.5,0.4,0.3,0.506,0.538,0.665,0,0,0,0,0,0,0,0,0
Brett Vroman,1980,1980,1,0,1,0,11,34,25.0,9,5,5,3.1,2.3,0.8,0.5,0.5,0.37,0.0,0.737,0,0,0,0,0,0,0,0,0
Trey Burke,2013,2021,9,0,0,1,498,4792,878.0,1522,274,52,9.6,1.8,3.1,0.6,0.1,0.41,0.345,0.81,0,0,0,0,0,0,0,0,0
Eddie Miles,1963,1971,9,1,0,0,605,8120,1860.0,1225,0,0,13.4,3.1,2.0,0.0,0.0,0.44,0.0,0.747,0,0,0,0,1,0,0,0,0
Shane Edwards,2013,2013,1,0,0,1,2,2,2.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.333,0.0,0.0,0,0,0,0,0,0,0,0,0
Kenny Fields,1984,1987,4,0,1,0,184,1140,464.0,188,97,38,6.2,2.5,1.0,0.5,0.2,0.474,0.188,0.733,0,0,0,0,0,0,0,0,0
Kwame Brown,2001,2012,12,0,0,1,607,4035,3333.0,554,324,376,6.6,5.5,0.9,0.5,0.6,0.492,0.111,0.57,0,0,0,0,0,0,0,0,0
Jerry Paulson,1957,1957,1,1,0,0,6,20,10.0,4,0,0,3.3,1.7,0.7,0.0,0.0,0.348,0.0,0.667,0,0,0,0,0,0,0,0,0
Quinton Ross,2004,2010,7,0,0,1,458,1863,947.0,431,263,129,4.1,2.1,0.9,0.6,0.3,0.419,0.318,0.711,0,0,0,0,0,0,0,0,0
Jim Creighton,1975,1975,1,1,0,0,32,31,45.0,4,0,0,1.0,1.4,0.1,0.0,0.0,0.279,0.0,0.438,0,0,0,0,0,0,0,0,0
Thomas Eddleman,1949,1952,4,1,0,0,266,3221,913.0,550,0,0,12.1,3.4,2.1,0.0,0.0,0.352,0.0,0.631,0,0,0,0,2,0,0,0,0
Gary Neal,2010,2016,7,0,0,1,352,3470,760.0,573,145,10,9.9,2.2,1.6,0.4,0.0,0.422,0.382,0.85,0,0,0,0,0,0,0,0,0
Maciej Lampe,2003,2005,3,0,0,1,64,215,142.0,22,8,10,3.4,2.2,0.3,0.1,0.2,0.407,0.25,0.676,0,0,0,0,0,0,0,0,0
Thomas Jordan,1992,1992,1,0,1,0,4,44,19.0,3,3,5,11.0,4.8,0.8,0.8,1.2,0.439,0.0,0.471,0,0,0,0,0,0,0,0,0
Terry Duerod,1979,1982,4,0,1,0,143,961,160.0,170,63,17,6.7,1.1,1.2,0.4,0.1,0.462,0.329,0.672,1,0,0,0,0,0,0,0,0
Tyler Hansbrough,2009,2015,7,0,0,1,428,2881,1808.0,181,207,91,6.7,4.2,0.4,0.5,0.2,0.439,0.136,0.738,0,0,0,0,0,0,0,0,0
William Kennedy,1960,1960,1,1,0,0,7,12,8.0,9,0,0,1.7,1.1,1.3,0.0,0.0,0.19,0.0,0.667,0,0,0,0,0,0,0,0,0
Miroslav Raduljica,2013,2014,2,0,0,1,53,189,113.0,23,8,13,3.6,2.1,0.4,0.2,0.2,0.53,0.0,0.825,0,0,0,0,0,0,0,0,0
Hank Biasatti,1946,1946,1,1,0,0,6,6,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0,0,0,0,0,0,0,0,0
Joe Graboski,1948,1961,14,1,0,0,845,9280,5999.0,1502,0,0,11.0,7.1,1.8,0.0,0.0,0.352,0.0,0.7,1,0,0,0,0,0,0,0,0
Don Buse,1976,1984,9,1,0,0,648,4485,1507.0,2920,0,0,6.9,2.3,4.5,0.0,0.0,0.442,0.0,0.78,0,0,0,0,1,4,0,0,0
Alan Henderson,1995,2006,12,0,1,0,652,5094,3249.0,397,364,297,7.8,5.0,0.6,0.6,0.5,0.469,0.192,0.639,0,0,0,0,0,0,0,0,0
DeQuan Jones,2012,2012,1,0,0,1,63,233,105.0,16,19,22,3.7,1.7,0.3,0.3,0.3,0.436,0.257,0.667,0,0,0,0,0,0,0,0,0
Mouhamed Sene,2006,2008,3,0,0,1,47,103,75.0,1,4,22,2.2,1.6,0.0,0.1,0.5,0.427,0.0,0.589,0,0,0,0,0,0,0,0,0
Phil Hubbard,1979,1988,10,0,1,0,665,7228,3538.0,857,574,89,10.9,5.3,1.3,0.9,0.1,0.495,0.038,0.706,0,0,0,0,0,0,0,0,0
Desmond Ferguson,2003,2003,1,0,0,1,7,13,4.0,1,0,0,1.9,0.6,0.1,0.0,0.0,0.417,0.375,0.0,0,0,0,0,0,0,0,0,0
Ed Nealy,1982,1992,11,0,1,0,540,1451,1799.0,392,256,51,2.7,3.3,0.7,0.5,0.1,0.498,0.292,0.684,0,0,0,0,0,0,0,0,0
DJ Strawberry,2007,2007,1,0,0,1,33,73,28.0,30,12,6,2.2,0.8,0.9,0.4,0.2,0.315,0.24,0.474,0,0,0,0,0,0,0,0,0
Al McGuire,1951,1954,4,1,0,0,191,757,418.0,363,0,0,4.0,2.2,1.9,0.0,0.0,0.379,0.0,0.551,0,0,0,0,0,0,0,0,0
Nolan Smith,2011,2012,2,0,0,1,84,277,83.0,97,25,4,3.3,1.0,1.2,0.3,0.0,0.371,0.26,0.714,0,0,0,0,0,0,0,0,0
Danny Young,1984,1994,11,0,1,0,574,2622,709.0,1674,507,37,4.6,1.2,2.9,0.9,0.1,0.437,0.327,0.835,0,0,0,0,0,0,0,0,0
Ralph Siewert,1946,1946,1,1,0,0,21,20,,4,0,0,1.0,0.0,0.2,0.0,0.0,0.136,0.0,0.533,0,0,0,0,0,0,0,0,0
Bernard Thompson,1984,1988,5,0,1,0,204,1078,352.0,266,127,27,5.3,1.7,1.3,0.6,0.1,0.439,0.0,0.789,0,0,0,0,0,0,0,0,0
George Mearns,1946,1947,2,1,0,0,81,443,,45,0,0,5.5,0.0,0.6,0.0,0.0,0.255,0.0,0.684,0,0,0,0,0,0,0,0,0
Jerry Lucas,1963,1973,11,1,0,0,829,14053,12942.0,2730,0,0,17.0,15.6,3.3,0.0,0.0,0.499,0.0,0.783,1,0,0,5,7,0,1,0,1
Byron Irvin,1989,1992,4,0,1,0,87,451,123.0,73,44,3,5.2,1.4,0.8,0.5,0.0,0.471,0.35,0.722,0,0,0,0,0,0,0,0,0
Bill Henry,1948,1949,2,1,0,0,95,613,,103,0,0,6.5,0.0,1.1,0.0,0.0,0.32,0.0,0.641,0,0,0,0,0,0,0,0,0
Brandon Roy,2006,2012,7,0,0,1,326,6136,1388.0,1517,335,76,18.8,4.3,4.7,1.0,0.2,0.459,0.348,0.8,0,0,0,2,3,0,1,0,0
John Murphy,1946,1946,1,1,0,0,20,32,,0,0,0,1.6,0.0,0.0,0.0,0.0,0.275,0.0,0.667,0,0,0,0,0,0,0,0,0
Rodions Kurucs,2018,2020,3,0,0,1,131,780,406.0,113,75,34,6.0,3.1,0.9,0.6,0.3,0.444,0.329,0.739,0,0,0,0,0,0,0,0,0
Ryan Hollins,2006,2015,10,0,0,1,518,1913,1140.0,151,94,271,3.7,2.2,0.3,0.2,0.5,0.584,0.0,0.649,0,0,0,0,0,0,0,0,0
Dragan Bender,2016,2019,4,0,0,1,187,1014,720.0,237,54,106,5.4,3.9,1.3,0.3,0.6,0.399,0.323,0.654,0,0,0,0,0,0,0,0,0
Gundars Vetra,1992,1992,1,0,1,0,13,45,8.0,6,2,0,3.5,0.6,0.5,0.2,0.0,0.475,1.0,0.667,0,0,0,0,0,0,0,0,0
Larry Smith,1980,1992,13,0,1,0,883,5904,8125.0,941,699,457,6.7,9.2,1.1,0.8,0.5,0.531,0.0,0.531,0,0,0,0,0,0,0,0,0
Joe Bryant,1975,1982,8,1,0,0,606,5252,2441.0,1049,0,0,8.7,4.0,1.7,0.0,0.0,0.45,0.0,0.743,0,0,0,0,0,0,0,0,0
Ratko Varda,2001,2001,1,0,0,1,1,5,1.0,0,0,0,5.0,1.0,0.0,0.0,0.0,0.667,0.0,1.0,0,0,0,0,0,0,0,0,0
Matt Mooney,2019,2021,3,0,0,1,5,2,3.0,1,3,1,0.4,0.6,0.2,0.6,0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0
Steve Novak,2006,2016,11,0,0,1,467,2177,591.0,132,91,38,4.7,1.3,0.3,0.2,0.1,0.437,0.43,0.877,0,0,0,0,0,0,0,0,0
Ha Seung-jin,2004,2005,2,0,0,1,46,70,67.0,3,4,13,1.5,1.5,0.1,0.1,0.3,0.519,0.0,0.5,0,0,0,0,0,0,0,0,0
Mark Bradtke,1996,1996,1,0,1,0,36,59,68.0,7,5,5,1.6,1.9,0.2,0.1,0.1,0.431,0.0,0.692,0,0,0,0,0,0,0,0,0
Devin Robinson,2017,2018,2,0,0,1,8,49,25.0,6,5,6,6.1,3.1,0.8,0.6,0.8,0.571,0.0,0.643,0,0,0,0,0,0,0,0,0
B.J. Tyler,1994,1994,1,0,1,0,55,195,62.0,174,36,2,3.5,1.1,3.2,0.7,0.0,0.381,0.314,0.7,0,0,0,0,0,0,0,0,0
Sam Sibert,1972,1972,1,1,0,0,5,12,4.0,0,0,0,2.4,0.8,0.0,0.0,0.0,0.308,0.0,0.8,0,0,0,0,0,0,0,0,0
Dick Mehen,1949,1951,3,1,0,0,193,2069,505.0,550,0,0,10.7,2.6,2.8,0.0,0.0,0.381,0.0,0.709,0,0,0,0,0,0,0,0,0
Robert Swift,2004,2008,5,0,0,1,97,416,376.0,20,26,86,4.3,3.9,0.2,0.3,0.9,0.506,0.0,0.61,0,0,0,0,0,0,0,0,0
Bill Chamberlain,1973,1973,1,1,0,0,28,153,80.0,37,0,0,5.5,2.9,1.3,0.0,0.0,0.438,0.0,0.696,0,0,0,0,0,0,0,0,0
Travis Outlaw,2003,2013,11,0,0,1,622,5273,1974.0,514,331,381,8.5,3.2,0.8,0.5,0.6,0.423,0.337,0.744,0,0,0,0,0,0,0,0,0
Derrick Byars,2011,2011,1,0,0,1,2,10,11.0,1,2,0,5.0,5.5,0.5,1.0,0.0,0.273,0.0,1.0,0,0,0,0,0,0,0,0,0
Jesse Arnelle,1955,1955,1,1,0,0,31,147,170.0,18,0,0,4.7,5.5,0.6,0.0,0.0,0.317,0.0,0.623,0,0,0,0,0,0,0,0,0
Matt Steigenga,1996,1996,1,0,1,0,2,3,3.0,2,1,1,1.5,1.5,1.0,0.5,0.5,0.25,0.0,0.5,0,0,0,0,0,0,0,0,0
Carl Henry,1985,1985,1,0,1,0,28,78,19.0,4,5,0,2.8,0.7,0.1,0.2,0.0,0.463,0.4,0.706,0,0,0,0,0,0,0,0,0
J.J. Barea,2006,2019,14,0,0,1,831,7415,1748.0,3270,331,24,8.9,2.1,3.9,0.4,0.0,0.424,0.352,0.794,1,0,0,0,0,0,0,0,0
Sammy Smith,1978,1979,2,1,0,0,46,315,63.0,58,0,0,6.8,1.4,1.3,0.0,0.0,0.419,0.0,0.862,0,0,0,0,0,0,0,0,0
Marv Roberts,1976,1976,1,1,0,0,28,58,25.0,19,0,0,2.1,0.9,0.7,0.0,0.0,0.355,0.0,0.667,0,0,0,0,0,0,0,0,0
Sarunas Jasikevicius,2005,2006,2,0,0,1,138,933,222.0,399,66,5,6.8,1.6,2.9,0.5,0.0,0.397,0.355,0.908,0,0,0,0,0,0,0,0,0
Jim Washington,1965,1975,11,1,0,0,774,8168,6637.0,1105,0,0,10.6,8.6,1.4,0.0,0.0,0.449,0.0,0.705,0,0,0,0,0,0,0,0,0
Jack Garfinkel,1946,1948,3,1,0,0,92,476,,134,0,0,5.2,0.0,1.5,0.0,0.0,0.275,0.0,0.705,0,0,0,0,0,0,0,0,0
Bob Fitzgerald,1946,1948,3,1,0,0,78,240,,47,0,0,3.1,0.0,0.6,0.0,0.0,0.194,0.0,0.629,0,0,0,0,0,0,0,0,0
Frank Saul,1949,1954,6,1,0,0,384,2152,683.0,596,0,0,5.6,1.8,1.6,0.0,0.0,0.36,0.0,0.739,4,0,0,0,0,0,0,0,0
Derrick Alston,1994,1996,3,0,1,0,139,751,525.0,94,95,87,5.4,3.8,0.7,0.7,0.6,0.489,0.143,0.487,0,0,0,0,0,0,0,0,0
Malik Rose,1996,2008,13,0,1,0,813,5003,3371.0,684,487,293,6.2,4.1,0.8,0.6,0.4,0.437,0.177,0.743,2,0,0,0,0,0,0,0,0
Christian Eyenga,2010,2011,2,0,0,1,51,320,137.0,40,37,33,6.3,2.7,0.8,0.7,0.6,0.411,0.277,0.611,0,0,0,0,0,0,0,0,0
Semih Erden,2010,2011,2,0,0,1,69,262,190.0,29,25,29,3.8,2.8,0.4,0.4,0.4,0.546,0.0,0.594,0,0,0,0,0,0,0,0,0
Terry Thomas,1975,1975,1,1,0,0,28,77,36.0,3,0,0,2.8,1.3,0.1,0.0,0.0,0.431,0.0,0.724,0,0,0,0,0,0,0,0,0
Carl Kilpatrick,1979,1979,1,0,1,0,2,3,4.0,0,0,0,1.5,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0
Markel Brown,2014,2017,4,0,0,1,113,584,234.0,132,69,27,5.2,2.1,1.2,0.6,0.2,0.38,0.295,0.781,0,0,0,0,0,0,0,0,0
Fred Lewis,1948,1949,2,1,0,0,95,799,,132,0,0,8.4,0.0,1.4,0.0,0.0,0.312,0.0,0.765,0,0,0,0,0,0,0,0,0
Owen Wells,1974,1974,1,1,0,0,33,99,35.0,22,0,0,3.0,1.1,0.7,0.0,0.0,0.42,0.0,0.682,0,0,0,0,0,0,0,0,0
Johnny Oldham,1949,1950,2,1,0,0,127,926,242.0,226,0,0,7.3,1.9,1.8,0.0,0.0,0.319,0.0,0.627,0,0,0,0,0,0,0,0,0
Geoff Huston,1979,1986,8,0,1,0,496,4380,684.0,2509,331,32,8.8,1.4,5.1,0.7,0.1,0.483,0.254,0.708,0,0,0,0,0,0,0,0,0
Tony Smith,1990,2000,11,0,1,0,457,2504,735.0,881,319,79,5.5,1.6,1.9,0.7,0.2,0.431,0.307,0.69,0,0,0,0,0,0,0,0,0
DeShawn Stevenson,2000,2012,13,0,0,1,824,5930,1832.0,1355,423,134,7.2,2.2,1.6,0.5,0.2,0.406,0.34,0.698,1,0,0,0,0,0,0,0,0
Jeff Judkins,1978,1982,5,1,0,0,272,1482,427.0,282,0,0,5.4,1.6,1.0,0.0,0.0,0.478,0.0,0.812,0,0,0,0,0,0,0,0,0
George Johnson,1970,1973,4,1,0,0,69,190,220.0,22,0,0,2.8,3.2,0.3,0.0,0.0,0.442,0.0,0.431,0,0,0,0,0,0,0,0,0
Marvin Barnes,1976,1979,4,1,0,0,171,1569,946.0,252,0,0,9.2,5.5,1.5,0.0,0.0,0.442,0.0,0.672,0,0,0,0,0,0,0,0,0
James Cotton,1997,1998,2,0,1,0,19,49,16.0,0,4,1,2.6,0.8,0.0,0.2,0.1,0.359,0.0,0.778,0,0,0,0,0,0,0,0,0
Jordan Hall,2022,2022,1,0,0,1,9,28,12.0,11,1,0,3.1,1.3,1.2,0.1,0.0,0.321,0.2,0.778,0,0,0,0,0,0,0,0,0
Rodney Buford,1999,2004,6,0,1,0,230,1472,598.0,179,115,31,6.4,2.6,0.8,0.5,0.1,0.412,0.3,0.758,0,0,0,0,0,0,0,0,0
Kobe Bryant,1996,2015,20,0,1,0,1346,33643,7047.0,6306,1944,640,25.0,5.2,4.7,1.4,0.5,0.447,0.329,0.837,5,2,1,15,18,12,0,0,1
Miye Oni,2019,2021,3,0,0,1,80,145,108.0,37,15,10,1.8,1.4,0.5,0.2,0.1,0.35,0.33,0.75,0,0,0,0,0,0,0,0,0
Kevin Williams,1983,1988,6,0,1,0,260,1268,356.0,319,167,34,4.9,1.4,1.2,0.6,0.1,0.435,0.077,0.805,0,0,0,0,0,0,0,0,0
Shannon Brown,2006,2014,9,0,0,1,408,3118,760.0,458,284,90,7.6,1.9,1.1,0.7,0.2,0.42,0.332,0.807,2,0,0,0,0,0,0,0,0
Earl Gardner,1948,1948,1,1,0,0,50,89,,19,0,0,1.8,0.0,0.4,0.0,0.0,0.376,0.0,0.464,1,0,0,0,0,0,0,0,0
Jim Ware,1966,1967,2,1,0,0,63,143,146.0,13,0,0,2.3,2.3,0.2,0.0,0.0,0.284,0.0,0.647,0,0,0,0,0,0,0,0,0
Brandon Goodwin,2018,2021,4,0,0,1,133,628,211.0,251,54,5,4.7,1.6,1.9,0.4,0.0,0.39,0.315,0.73,0,0,0,0,0,0,0,0,0
Stephen Zimmerman,2016,2016,1,0,0,1,19,23,35.0,4,2,5,1.2,1.8,0.2,0.1,0.3,0.323,0.0,0.6,0,0,0,0,0,0,0,0,0
Adrian Smith,1961,1970,10,1,0,0,719,8482,1580.0,1698,0,0,11.8,2.2,2.4,0.0,0.0,0.429,0.0,0.836,0,0,0,0,1,0,0,0,0
Jarnell Stokes,2014,2016,3,0,0,1,28,67,40.0,7,7,5,2.4,1.4,0.2,0.2,0.2,0.581,0.0,0.531,0,0,0,0,0,0,0,0,0
Jalen Harris,2020,2020,1,0,0,1,13,96,18.0,17,8,0,7.4,1.4,1.3,0.6,0.0,0.5,0.472,0.778,0,0,0,0,0,0,0,0,0
Rawle Marshall,2005,2006,2,0,0,1,63,170,60.0,23,20,12,2.7,1.0,0.4,0.3,0.2,0.376,0.238,0.716,0,0,0,0,0,0,0,0,0
Leo Kubiak,1949,1949,1,1,0,0,62,710,,201,0,0,11.5,0.0,3.2,0.0,0.0,0.326,0.0,0.814,0,0,0,0,0,0,0,0,0
Chris Washburn,1986,1987,2,0,1,0,72,222,176.0,22,11,16,3.1,2.4,0.3,0.2,0.2,0.412,0.0,0.439,0,0,0,0,0,0,0,0,0
Jack George,1953,1960,8,1,0,0,506,5153,2129.0,2169,0,0,10.2,4.2,4.3,0.0,0.0,0.364,0.0,0.704,1,0,0,1,2,0,0,0,0
Alex Hannum,1949,1956,8,1,0,0,516,3078,2013.0,857,0,0,6.0,3.9,1.7,0.0,0.0,0.354,0.0,0.63,0,0,0,0,0,0,0,0,0
Dick Knostman,1953,1953,1,1,0,0,5,13,17.0,6,0,0,2.6,3.4,1.2,0.0,0.0,0.3,0.0,0.636,0,0,0,0,0,0,0,0,0
Khalid Reeves,1994,1999,6,0,1,0,277,2167,580.0,886,234,32,7.8,2.1,3.2,0.8,0.1,0.416,0.363,0.744,0,0,0,0,0,0,0,0,0
Hiram Fuller,2003,2003,1,0,0,1,4,8,11.0,2,0,1,2.0,2.8,0.5,0.0,0.2,0.375,0.0,0.333,0,0,0,0,0,0,0,0,0
Loy Petersen,1968,1969,2,1,0,0,69,199,67.0,48,0,0,2.9,1.0,0.7,0.0,0.0,0.387,0.0,0.682,0,0,0,0,0,0,0,0,0
Martin Muursepp,1996,1997,2,0,1,0,83,389,181.0,50,41,25,4.7,2.2,0.6,0.5,0.3,0.425,0.323,0.693,0,0,0,0,0,0,0,0,0
Jim Lampley,1986,1986,1,0,1,0,1,3,5.0,0,1,0,3.0,5.0,0.0,1.0,0.0,0.333,0.0,0.5,0,0,0,0,0,0,0,0,0
Ernie Killum,1970,1970,1,1,0,0,4,1,2.0,0,0,0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0
Gene Conley,1952,1963,12,1,0,0,351,2069,2212.0,201,0,0,5.9,6.3,0.6,0.0,0.0,0.371,0.0,0.657,3,0,0,0,0,0,0,0,0
Landry Fields,2010,2014,5,0,0,1,255,1731,1092.0,419,212,45,6.8,4.3,1.6,0.8,0.2,0.473,0.332,0.666,0,0,0,0,0,0,0,0,0
Dean Garrett,1996,2001,6,0,1,0,359,1737,1810.0,204,168,372,4.8,5.0,0.6,0.5,1.0,0.48,0.0,0.677,0,0,0,0,0,0,0,0,0
Isaiah Canaan,2013,2018,6,0,0,1,235,1913,438.0,454,145,23,8.1,1.9,1.9,0.6,0.1,0.371,0.351,0.836,0,0,0,0,0,0,0,0,0
Don May,1968,1974,7,1,0,0,379,3339,1309.0,389,0,0,8.8,3.5,1.0,0.0,0.0,0.453,0.0,0.798,1,0,0,0,0,0,0,0,0
Shelvin Mack,2011,2018,8,0,0,1,456,2997,894.0,1421,300,24,6.6,2.0,3.1,0.7,0.1,0.423,0.33,0.731,0,0,0,0,0,0,0,0,0
Marcus Paige,2017,2017,1,0,0,1,5,12,4.0,3,0,0,2.4,0.8,0.6,0.0,0.0,0.286,0.25,1.0,0,0,0,0,0,0,0,0,0
Sean Williams,2007,2011,5,0,0,1,137,581,472.0,47,47,162,4.2,3.4,0.3,0.3,1.2,0.511,0.0,0.624,0,0,0,0,0,0,0,0,0
Glenn Hansen,1975,1977,3,1,0,0,112,588,247.0,93,0,0,5.2,2.2,0.8,0.0,0.0,0.412,0.0,0.725,0,0,0,0,0,0,0,0,0
Eddie Robinson,1999,2003,5,0,1,0,278,1938,764.0,252,216,91,7.0,2.7,0.9,0.8,0.3,0.507,0.25,0.739,0,0,0,0,0,0,0,0,0
Jerome Williams,1996,2004,9,0,1,0,587,3865,3743.0,474,618,128,6.6,6.4,0.8,1.1,0.2,0.502,0.038,0.645,0,0,0,0,0,0,0,0,0
Fred Hilton,1971,1972,2,1,0,0,120,1131,254.0,190,0,0,9.4,2.1,1.6,0.0,0.0,0.388,0.0,0.749,0,0,0,0,0,0,0,0,0
Jeryl Sasser,2001,2002,2,0,0,1,82,204,191.0,67,48,12,2.5,2.3,0.8,0.6,0.1,0.303,0.295,0.687,0,0,0,0,0,0,0,0,0
Ray Ramsey,1948,1948,1,1,0,0,2,2,,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0
Festus Ezeli,2012,2015,4,0,0,1,170,712,725.0,63,48,166,4.2,4.3,0.4,0.3,1.0,0.513,0.0,0.557,1,0,0,0,0,0,0,0,0
Marty Byrnes,1978,1982,5,1,0,0,263,1495,586.0,409,0,0,5.7,2.2,1.6,0.0,0.0,0.463,0.0,0.736,1,0,0,0,0,0,0,0,0
D.C. Wilcutt,1948,1949,2,1,0,0,59,128,,80,0,0,2.2,0.0,1.4,0.0,0.0,0.339,0.0,0.733,0,0,0,0,0,0,0,0,0
Levi Fontaine,1970,1970,1,1,0,0,35,134,15.0,22,0,0,3.8,0.4,0.6,0.0,0.0,0.366,0.0,0.757,0,0,0,0,0,0,0,0,0
Josh Gray,2017,2019,3,0,0,1,7,34,12.0,14,8,2,4.9,1.7,2.0,1.1,0.3,0.279,0.231,0.636,0,0,0,0,0,0,0,0,0
John Barr,1946,1946,1,1,0,0,58,295,,54,0,0,5.1,0.0,0.9,0.0,0.0,0.283,0.0,0.595,0,0,0,0,0,0,0,0,0
Jamal Robinson,2000,2000,1,0,0,1,6,6,11.0,2,6,0,1.0,1.8,0.3,1.0,0.0,0.136,0.0,0.0,0,0,0,0,0,0,0,0,0
Jimmy Walker,1967,1975,9,1,0,0,698,11655,1860.0,2429,0,0,16.7,2.7,3.5,0.0,0.0,0.461,0.0,0.829,0,0,0,0,2,0,0,0,0
Kirk Penney,2003,2004,2,0,0,1,6,5,2.0,2,1,0,0.8,0.3,0.3,0.2,0.0,0.222,0.25,0.0,0,0,0,0,0,0,0,0,0
Bob Boozer,1960,1970,11,1,0,0,874,12964,7119.0,1237,0,0,14.8,8.1,1.4,0.0,0.0,0.462,0.0,0.761,1,0,0,0,1,0,0,0,0
Andy Panko,2000,2000,1,0,0,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Garth Joseph,2000,2000,1,0,0,1,4,2,2.0,1,0,1,0.5,0.5,0.2,0.0,0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0
Jamal Mashburn,1993,2003,11,0,1,0,611,11644,3271.0,2414,632,109,19.1,5.4,4.0,1.0,0.2,0.418,0.345,0.766,0,0,0,1,1,0,0,0,0
Wiley Peck,1979,1979,1,0,1,0,52,180,183.0,33,17,23,3.5,3.5,0.6,0.3,0.4,0.432,0.0,0.618,0,0,0,0,0,0,0,0,0
Ben Coleman,1986,1993,8,0,1,0,227,1494,928.0,128,94,99,6.6,4.1,0.6,0.4,0.4,0.516,0.0,0.759,0,0,0,0,0,0,0,0,0
Mike Bloom,1947,1948,2,1,0,0,93,634,,70,0,0,6.8,0.0,0.8,0.0,0.0,0.255,0.0,0.713,0,0,0,0,0,0,0,0,0
Leon Wood,1984,1990,7,0,1,0,274,1742,316.0,867,127,4,6.4,1.2,3.2,0.5,0.0,0.392,0.326,0.792,0,0,0,0,0,0,0,0,0
